revenu_mensuel,age,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,annes_sous_responsable_actuel,nombre_participation_pee,ratio_stagnation,ratio_sous_responsable,age_revenu,satisfaction_moyenne,interaction_satisfaction_anciennete,taux_de_formation,interaction_distance_heures_sup,surmenage_transports,distance_domicile_travail,nb_formations_suivies,nombre_experiences_precedentes,annees_depuis_la_derniere_promotion,frequence_deplacement_num,augementation_salaire_precedente,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Commercial,departement_Consulting,departement_Ressources Humaines,poste_Assistant de Direction,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,tranche_age_Intermédiaire,tranche_age_Junior,tranche_age_Senior,niveau_education,note_evaluation_precedente,note_evaluation_actuelle,niveau_hierarchique_poste,satisfaction_employee_environnement,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,genre_binaire,heures_supplementaires_binaire
0.34640887,-0.5540384,0.14179006,0.006085422,-0.0075799925,-0.003920269,0.3828735,0.1254787,-0.19571604,0.35421288,0.7273549,-0.092850275,-0.37310454,0.64730996,0.3606655,-0.22841214,0.019008588,-0.23980306,-0.21910794,-0.13313471,0.088114314,-0.16165805,0.0051955353,-0.004205356,-0.05479706,-0.054864883,0.0,-0.7014735,-0.01933139,-0.036919482,0.0035773255,0.020112086,-0.010511715,0.0,-0.0010603305,0.0018170098,0.008040944,-0.015092021,0.038366213,-0.014304569,0.0,-0.005429236,-0.24276954,0.0,0.0,-0.10017921,-0.44901767,0.0,-0.0039996584,-0.06496652,0.04655647,0.00096721714,-0.0389314,0.035187636,0.0
0.010328906,0.019902304,0.15123197,-0.030108968,0.0047684354,0.06366737,-0.43243632,0.13872236,0.31657314,0.22703621,-0.052598402,0.41959748,-0.3222695,-0.49260372,-0.1758312,-0.2700577,-0.047495794,-0.19429174,-0.12588075,-0.6018591,-0.04469243,-0.06779526,-0.047055576,0.0010354309,0.109517805,0.052131694,0.0,0.16636829,-0.014731117,-0.0036708214,0.00785409,0.01613444,0.23573276,0.0,-0.0010603305,0.0044119926,0.010671053,-0.003921827,-0.05529539,-0.014304569,0.0,0.042321578,0.1067002,0.0,0.0,-0.21410577,-0.14552046,0.0,-0.0039996584,-0.12041975,0.011309762,-0.02534354,-0.033763263,-0.09459091,0.0
-0.07903538,-0.13550082,0.06449236,0.011967091,0.018898364,-0.07167884,0.29153615,0.124200135,-0.1743903,-0.37899128,-0.9161425,-0.17835312,0.11227311,1.0950955,0.42030403,0.18756418,0.0059876484,-0.14811344,-0.21743034,-0.081486575,0.0043990114,0.121891305,0.025173202,-0.00041913497,-0.05220388,0.05903878,0.0,0.071179,-0.077756934,-0.02872734,0.00785409,0.02205708,-0.014857271,0.0,-0.0010603305,0.0018170098,0.009089767,-0.0025722126,-0.08359787,-0.004469277,0.0,0.03437703,-0.3005763,0.0,0.0,0.016120788,-0.17804809,0.0,0.0574665,-0.0701129,-0.25217268,-0.066411935,-0.053806983,-0.11027347,0.0
-0.3881934,-0.27773035,-0.20889695,0.022457663,-0.19688487,-0.4513434,-0.4313445,-0.10179714,-0.12637177,-0.3327191,-0.6276012,-0.26939002,0.47955373,-0.38467848,-0.173438,-0.30127203,-0.08172814,0.13569334,0.3298321,-0.07525762,-0.12121869,-0.061512433,0.013415779,-0.011896763,0.12543935,0.12814905,0.0,0.097615324,0.08177204,-0.021514015,0.00785409,0.027972838,-0.025366172,0.0,-0.0010603305,0.0018170098,0.006775582,-0.0013329729,-0.061755363,-0.006995462,0.0,-0.005092779,-0.44782346,0.0,0.0,-0.02746875,-0.033667766,0.0,-0.01314275,-0.08460492,0.05904892,-0.074740864,0.23205891,-0.09183705,0.0
-0.25568196,-0.2614564,-0.37974653,0.07051066,0.0016541053,0.0041847974,0.20357335,-0.122720405,-0.24054554,-0.6590396,-0.84870917,-0.07277871,-0.42205995,-0.45462644,-0.16438127,0.08827069,-0.16245383,0.48797077,0.23733398,-0.05001182,-0.0031563453,0.05501978,0.014065308,0.0010354309,-0.116361596,-0.054864883,0.0,0.059649035,-0.08254779,-0.03607737,0.009500974,0.017367626,-0.018056357,0.0,-0.0010603305,-0.1396556,0.008040944,-0.0013329729,0.027777229,-0.0036541452,0.0,-0.15336204,0.16613132,0.0,0.0,-0.011856316,-0.19540867,0.0,0.021648016,-0.07188727,-0.18492953,-0.0011428171,-0.03752445,0.08063319,0.0
-0.019180438,0.10687116,-0.007363856,-0.028830683,0.016297685,-0.0024762405,-0.44340634,0.0018658284,-0.253321,0.16808102,-0.982914,-0.46568838,0.33239073,-0.45533845,-0.22459334,0.16659172,0.030336402,0.4960574,-0.12564997,-0.073587716,-0.019149771,-0.05022949,0.0051955353,-0.008212732,-0.061581083,-0.058303542,0.0,0.114459805,-0.042020597,0.14925654,0.00785409,0.025404064,-0.02617906,0.0,-0.0010603305,0.0044119926,0.009089767,-0.0021156901,0.038366213,-0.005751922,0.0,-0.18714224,0.16836634,0.0,0.0,-0.037234485,-0.13529794,0.0,-0.0039996584,-0.030040132,0.08213664,-0.06603332,-0.0685174,-0.1651247,0.0
-0.1792184,-0.18943131,0.009206259,-0.03083683,-0.011851499,0.18549237,-0.57474846,0.19196315,0.3437909,-0.28380013,-0.2024572,0.2387637,-0.2666028,-0.43092418,-0.21479927,-0.29510725,-0.041682746,0.61417276,-0.1974596,-0.08229855,0.013251504,-0.096365064,-0.047055576,0.011391697,-0.09750213,-0.10197289,0.0,-0.59110314,-0.020508405,-0.07199882,0.0035773255,0.018766921,-0.028938795,0.0,-0.0010603305,0.0044119926,0.008040944,-0.016898157,-0.05529539,-0.006995462,0.0,0.04566116,0.1791639,0.0,0.0,-0.0049128323,0.08993389,0.0,-0.01314275,-0.10807898,0.012754596,-0.034051087,-0.05122366,-0.21357556,0.0
-0.41158402,-0.05308438,0.025302064,0.04168381,-0.01800834,-0.22153854,-0.22185896,-0.3989375,-0.20142956,-0.25034788,-0.22162665,0.0007213324,0.112407036,-0.37294528,-0.117353976,0.23238939,0.04016984,-0.72425586,0.25309107,-0.102956474,-0.19144855,-0.06889487,0.021418262,-0.011896763,-0.03519281,-0.10815887,0.0,0.07176476,-0.04566241,-0.04801009,0.00785409,0.023346735,-0.005431941,0.0,-0.016283756,-0.047639,0.009089767,-0.0017894951,-0.061755363,-0.004469277,0.0,0.040519886,-0.33958077,0.0,0.0,-0.053165853,0.093721606,0.0,-0.01314275,-0.102716856,-0.082438946,-0.023716964,-0.03707523,-0.033038877,0.0
-0.27896923,-0.14359285,-0.43968874,-0.031860396,0.013773476,-0.05770787,-0.31081417,-0.31577766,-0.07732913,-0.13322426,0.13663012,-0.22801985,0.42709494,-0.44075117,-0.19243887,-0.2327439,-0.009591448,-0.27756602,-0.29692206,-0.11829635,-0.16407111,-0.06594424,-0.14649484,0.0010354309,-0.109423906,-0.060921866,0.0,0.09364487,-0.03130242,-0.04801009,0.005970099,-0.38453972,-0.016602118,0.0,-0.0010603305,0.0044119926,0.009089767,-0.013013536,-0.08359787,-0.019625613,0.0,0.024971507,0.1269983,0.0,0.0,0.004378149,-0.122798026,0.0,0.021648016,-0.08197353,-0.03112005,-0.096950345,-0.060851872,0.017221775,0.0
-0.18230505,-0.2380395,-0.13444503,0.098484285,-0.16193637,-0.53248966,-0.30400595,-0.035532765,-0.107754126,0.008023209,0.30437952,-0.29280463,0.28613237,-0.49288258,-0.17032431,-0.34386232,0.0078096953,-0.61508673,0.36421204,-0.14700747,-0.03817601,-0.10763171,-0.23038226,-0.00041913497,0.1697745,0.064313926,0.0,0.079055056,0.08522745,-0.019187137,0.00785409,0.017369794,-0.028938795,0.0,-0.0010603305,0.0015050084,0.0056076935,-0.012230818,-0.061755363,-0.019625613,0.0,0.024356987,-0.1993005,0.0,0.0,0.022576109,-0.17432731,0.0,0.021648016,0.23258616,0.034318954,-0.13019001,-0.04478774,0.019947298,0.0
-0.11754071,-0.01390984,0.07879391,0.001661947,0.01641254,0.04728964,-0.49308965,-0.21432608,-0.03526654,-0.15752897,0.42675406,-0.29461378,0.006833737,-0.37508386,-0.13033502,0.16219522,0.0306065,-0.25966746,-0.17871122,-0.12806961,0.24761088,-0.12264465,-0.047055576,0.0010354309,-0.043477885,-0.080686994,0.0,0.116802834,-0.02525858,0.20528167,0.00785409,0.02266587,-0.0050783246,0.0,-0.0010603305,0.0044119926,0.009089767,-0.003921827,-0.08359787,-0.014304569,0.0,0.056521237,0.12109189,0.0,0.0,-0.010932297,-0.13149503,0.0,-0.01314275,-0.07198646,-0.012152318,0.04235263,-0.04154119,-0.010067578,0.0
-0.059346758,-8.0772676e-05,-0.08215293,0.07322397,-0.23422542,-0.510003,-0.4419665,-0.075972684,0.015533781,0.08312908,0.051591445,-0.26349312,0.3818065,-0.46855384,-0.16150293,0.17470221,-0.04263774,-0.2561518,0.21033348,-0.6196505,0.14732687,-0.0855927,-0.19862458,0.0010354309,-0.04776336,-0.026876824,0.0,0.08090122,-0.044744577,0.041285455,0.00785409,0.018257175,-0.0050783246,0.0,-0.0010603305,0.0044119926,0.008776739,-0.012230818,0.027777229,-0.014304569,0.0,-0.08116762,0.12183772,0.0,0.0,0.032779455,-0.15865946,0.0,-0.0039996584,-0.06638228,0.06675657,-0.065147325,-0.0511354,0.013142041,0.0
-0.19282134,0.00016446691,-0.0717709,0.032469686,0.057851482,-0.049787655,0.30422917,-0.07043178,-0.14859131,-0.27497613,-0.26102132,-0.31045425,0.0712814,-0.48157862,-0.18192141,-0.32006016,0.03481635,0.54949975,-0.16713221,-0.50593543,-0.008703526,0.07761991,0.013415779,0.0010354309,0.13550237,0.08443021,0.0,0.09980969,0.076914676,-0.017840808,0.00785409,0.025404064,-0.028938795,0.0,-0.0010603305,0.0044119926,0.007767874,-0.0021156901,0.038366213,0.034998547,0.0,0.015213134,0.14658253,0.0,0.0,-0.008410164,-0.22299965,0.0,-0.01314275,-0.08515326,0.041803833,-0.031946618,-0.056765188,-0.10801705,0.0
0.30349758,0.1951936,0.058304887,0.0045119184,-0.02061617,-0.05458507,-0.46913058,-0.11680366,-0.1728829,0.5502562,0.49576974,0.32011336,-0.25229594,0.331638,0.36404693,-0.08918068,0.010324394,0.73154926,-0.138988,0.39874876,-0.09350288,-0.112637535,0.004706258,-0.008212732,-0.05479706,-0.080072805,0.0,-0.7738646,-0.015542451,-0.048852205,0.0035773255,0.018513974,-0.010511715,0.0,-0.0010603305,0.0044119926,0.009508479,-0.015092021,-0.055317007,-0.0066109346,0.0,0.017732004,0.11135934,0.0,0.0,0.012237326,-0.10043961,0.0,-0.0039996584,0.17032121,0.022813924,-0.048622124,-0.070676796,0.09131887,0.0
-0.058699742,-0.08083129,-0.39781973,0.04168381,-0.29443765,0.01996218,-0.23601985,0.09317308,-0.10201191,-0.5480549,-0.6942736,-0.20859192,0.26510817,-0.25415412,-0.13713321,0.1360892,-0.006540129,-0.17382504,0.38419777,-0.041282117,-0.052717373,-0.06668101,0.014065308,-0.008212732,-0.116361596,-0.08400028,0.0,0.05349852,-0.05368296,-0.03607737,0.007616983,-0.37724015,-0.030393034,0.0,-0.0010603305,0.0044119926,0.00708861,-0.0013329729,0.027777229,-0.004469277,0.0,-0.16423286,0.15691067,0.0,0.0,0.00076059485,-0.17324598,0.0,0.021648016,-0.070182204,-0.1813017,0.06474486,-0.015797047,-0.035045296,0.0
-0.35363874,-0.34131858,-0.38825324,0.03170969,-0.13843255,-0.2800905,-0.16906425,-0.37135968,-0.11446098,-0.72279876,-0.123780936,-0.08829052,0.16277383,-0.40481523,-0.17930579,-0.18143632,-0.042025894,0.13295946,0.32372224,-0.07662702,0.23261665,-0.06594424,-0.13643645,0.0010354309,-0.08277607,-0.054864883,0.0,0.08946987,-0.04963484,-0.03607737,0.00785409,0.018431582,-0.016602118,0.0,0.0036705653,0.0044119926,-0.21046232,-0.0031391094,0.027777229,-0.013202875,0.0,0.026611416,0.15527262,0.0,0.0,-0.017904842,-0.19967945,0.0,0.021648016,-0.09900252,-0.033061028,0.06563085,-0.040465787,-0.08706483,0.0
-0.36653158,0.13506019,0.054486036,-0.016045012,0.06018831,-0.046314716,0.4387292,-0.3864616,-0.10677475,-0.25235915,0.6935179,-0.38951045,-0.26262254,-0.5143457,-0.17395878,-0.34436753,-0.007209099,-0.7173346,-0.1838091,-0.15050839,-0.16245551,0.16349435,0.013198018,0.0010354309,0.092701204,0.08800325,0.0,0.077826835,0.13021606,-0.045502737,0.00785409,0.016622309,-0.016602118,0.0,-0.0010603305,0.003227903,0.009508479,-0.0025722126,0.038366213,-0.019625613,0.0,-0.06263346,0.09760383,0.0,0.0,-0.035772245,-0.39584646,0.0,-0.01314275,0.16660477,0.02808972,-0.0735329,-0.05004471,-0.039538063,0.0
-0.34102562,-0.34112188,-0.33863825,-0.03682926,-0.033556882,0.12613875,-0.690881,0.15549877,0.37073454,-0.48988605,0.6205022,0.5209059,-0.2733449,0.45620868,0.10536075,-0.060508043,-0.062378667,-0.15659182,-0.18328802,-0.10381614,0.029080639,-0.054543667,0.0051955353,-0.004205356,-0.092525356,-0.080072805,0.0,0.10335454,-0.059051774,-0.04801009,0.00785409,0.020378012,-0.00785914,0.0,-0.0010603305,-0.05751496,0.0039539845,-0.0021156901,-0.05529539,-0.019625613,0.0,0.05805213,-0.3399861,0.0,0.0,-0.026844151,-0.10135105,0.0,-0.01314275,-0.122520424,0.043587923,-0.034051087,-0.07212644,-0.13300371,0.0
-0.17489594,-0.2840579,-0.28374293,-0.057386957,-0.059482493,0.20177963,-0.49688125,0.13251272,0.21973838,0.034792848,-0.2330588,0.28750715,-0.32909137,-0.42951524,-0.17302506,0.12106684,0.0033579506,-0.2023212,-0.17017086,-0.10215349,-0.3119823,-0.048146807,0.005845064,-0.004205356,-0.14343289,-0.080072805,0.0,0.07597541,-0.045397468,-0.04801009,0.005970099,-0.37058222,-0.017415002,0.0,-0.0010603305,0.0018170098,0.008040944,-0.0021156901,0.015597354,-0.0187666,0.0,-0.13278538,-0.40946552,0.0,0.0,0.023393957,-0.100498416,0.0,-0.004950962,-0.10322988,-0.011604667,-0.076488554,-0.047629856,-0.1311082,0.0
-0.010489032,-0.20556018,-0.44882616,0.07073546,-0.020618156,0.010300806,-0.2789551,0.08216565,-0.099814154,-0.066713326,0.110595405,-0.2671257,0.53430206,-0.4362142,-0.19104627,-0.22872224,-0.04435794,0.56199133,0.37407905,-0.061094206,-0.13600929,-0.047813207,0.014065308,-0.011896763,-0.14343289,0.12814905,0.0,0.050419584,-0.07136281,-0.036679775,0.00785409,0.028681947,-0.028938795,0.0,-0.0010603305,0.0018170098,0.007767874,-0.0013329729,0.027777229,-0.007854475,0.0,-0.17317535,-0.48824394,0.0,0.0,-0.027581891,-0.01952297,0.0,0.021648016,-0.09978989,0.042084314,0.06474486,-0.046231978,0.062931724,0.0
-0.2492862,-0.3704809,0.04154884,0.025727758,0.1064597,-0.04862326,0.36824337,-0.39391372,-0.025672067,-0.3367288,0.7640353,-0.38293546,0.22908427,0.20836386,-0.23224048,-0.3512761,-0.0061049564,-0.2588398,-0.29127407,-0.39476833,-0.08206552,0.09331549,0.013198018,0.0023726316,-0.06349315,-0.062392537,0.0,0.06990987,-0.040473644,-0.036601063,0.005970099,-0.44429302,-0.014843122,0.0,-0.0010603305,0.0018170098,-0.30870885,-0.0025722126,0.038366213,-0.019625613,0.0,0.02645798,-0.34866473,0.0,0.0,0.015887111,0.012111048,0.0,-0.01314275,0.16075683,0.008279989,0.08207688,-0.07105528,-0.05100523,0.0
-0.23320633,-0.2695137,0.022374325,-0.041942004,0.0076629957,0.023010854,-0.43754783,0.2335748,-0.15933223,0.14800945,-0.16882998,-0.19963782,0.044966985,-0.4830001,-0.2122122,-0.27455318,0.031562045,-0.28146774,-0.18799922,0.3150398,-0.16603632,-0.06889487,-0.04755594,-0.041173264,0.17366488,0.123818986,0.0,0.108591415,0.1092706,-0.009974609,0.00785409,0.023984568,-0.02929241,0.0,-0.0010603305,0.0018170098,0.009769031,-0.003921827,0.025952447,-0.004469277,0.0,-0.11126943,-0.27146727,0.0,0.0,0.023763454,0.7356699,0.0,-0.004950962,-0.12728646,-0.23408273,-0.07237035,-0.0494592,0.0138094425,0.0
-0.16501305,-0.027736507,-0.44596922,0.093902126,-0.053755555,-0.04758054,-0.3100823,-0.034627207,-0.040273022,0.025883779,0.23802848,-0.3627451,0.2918965,-0.34913188,-0.12578507,-0.43396023,0.03169906,-0.1567719,0.61038375,-0.097553685,-0.15729284,-0.10763171,-0.13643645,0.0010354309,0.2034007,0.107887335,0.0,0.08206253,0.09084436,-0.021514015,0.00785409,0.027252285,-0.028938795,0.0,-0.0010603305,0.0044119926,0.008136749,-0.0031391094,0.025027242,0.100923,0.0,0.02826975,0.12054827,0.0,0.0,0.006565473,-0.20333518,0.0,0.021648016,-0.07380522,0.11198283,-0.117178336,-0.05187405,-0.019772463,0.0
-0.58680844,-0.043993723,-0.3192682,0.03539033,-0.16755944,-0.4889182,-0.24886332,-0.03200146,-0.08413493,-0.7628282,0.04524475,-0.29668936,0.018717645,-0.3922603,-0.17509864,-0.35198134,-0.030851549,-0.67455983,0.39101514,-0.107269734,-0.14783776,-0.06594424,0.014065308,-0.03674458,-0.14343289,-0.15644522,0.0,0.07978621,-0.05170625,-0.04801009,0.00785409,0.021984953,-0.028938795,0.0,0.0036705653,0.003227903,0.0056076935,-0.0013329729,-0.061755363,-0.050014645,0.0,0.052469157,0.11707987,0.0,0.0,0.018606858,0.029053656,0.0,0.021648016,-0.09423832,-0.01492054,0.14794728,-0.054148585,-0.0045054555,0.0
0.4161118,0.2730015,0.18746369,-0.0032751837,0.05204048,0.076474495,0.35308382,0.080722116,0.28741777,0.43432647,-0.8084844,0.4350033,-0.31252384,0.9705319,0.41476712,-0.006310139,0.06254378,-0.20797157,-0.010612265,0.18529177,-0.094977066,0.09959106,0.004706258,0.011391697,0.05883263,0.123818986,0.0,0.120771185,-0.02562951,-0.020138308,0.00785409,0.016458908,0.15875785,0.0,-0.0010603305,0.0044119926,0.008040944,-0.0021156901,-0.047687627,0.00085176714,0.0,0.047675014,0.04851715,0.0,0.0,-0.32653457,0.63401484,0.0,-0.0039996584,-0.08308618,-0.28813145,0.017375907,-0.05028201,0.012798238,0.0
0.38838503,0.1276921,-0.016390927,-0.04237829,-0.042100724,-0.048754875,-0.3339125,0.1277685,-0.17381935,0.27959108,-0.139259,-0.2407983,-0.32545304,-0.44945684,-0.21564712,0.11563366,-0.031642176,-0.19151689,-0.09431495,0.3505205,-0.057367314,-0.090761274,0.0036781444,-0.008212732,0.109517805,0.080931604,0.0,0.12641034,-0.022364035,-0.03365963,0.00785409,0.009885125,0.14814028,0.0,-0.0010603305,0.0044119926,0.008040944,0.008913656,0.025952447,0.00085176714,0.0,0.026705079,0.1343634,0.0,0.0,0.01015291,-0.16465397,0.0,-0.0039996584,-0.100273825,-0.26189992,-0.027551608,-0.04812261,-0.08038397,0.0
0.088524744,0.043096498,0.22235529,-0.030108968,-0.064469986,0.0028023454,-0.54743606,-0.17543691,-0.19963066,0.2739729,-0.15713982,0.03689122,-0.33811927,-0.47110677,-0.1998392,-0.1799654,-0.039742332,-0.17809212,-0.06273845,0.50022966,0.15862565,-0.0855927,-0.10974407,0.0010354309,0.07589161,0.035349455,0.0,0.14064616,-0.017211255,-0.031332754,0.00785409,0.018020924,0.13817026,0.0,-0.0010603305,0.0044119926,0.008040944,-0.012230818,0.025952447,0.07030152,0.0,0.02877649,0.13272716,0.0,0.0,0.0104606785,-0.1770229,0.0,-0.0039996584,-0.14153996,0.012361545,-0.029482413,-0.041984126,-0.13177526,0.0
-0.2437344,0.2680406,0.037104484,-0.030184135,-0.02082645,-0.02239785,0.4817755,0.010345796,-0.17055176,-0.12625574,0.669265,0.28361326,-0.31013766,-0.40819046,-0.12673545,0.21334286,0.024215825,-0.37681657,-0.072623104,-0.15255263,-0.0010807768,-0.12264465,0.0051955353,-0.03674458,0.13550237,0.077503994,0.0,0.1001091,-0.020645965,-0.04317586,0.00785409,0.024544708,0.14316726,0.0,-0.0010603305,0.0044119926,0.008040944,-0.0013329729,-0.08359787,-0.019625613,0.0,0.040951386,0.1300467,0.0,0.0,0.0054250527,0.095490955,0.0,-0.01314275,0.10348052,0.049425237,0.06428021,-0.045277193,0.027783077,0.0
0.005626307,0.15747769,0.06395179,0.006085422,-0.021091029,-0.014218237,0.30454433,0.08662649,-0.11982326,0.3994152,-0.22412935,-0.36932904,0.06522785,0.3329769,0.34368956,-0.21154158,0.014119937,-0.2644945,-0.16419312,0.27559826,-0.12540227,0.14824793,0.0036781444,0.0010354309,-0.05479706,-0.080072805,0.0,-0.6808336,-0.032176204,-0.048852205,0.0035773255,0.010262873,-0.010865332,0.0,-0.0010603305,0.0044119926,0.009769031,0.06309723,0.025952447,0.00085176714,0.0,0.032014437,0.11521639,0.0,0.0,-0.18102627,-0.15508366,0.0,-0.0039996584,0.16741276,-0.21592675,-0.054223288,-0.041004907,-0.021112226,0.0
0.40759242,0.1308973,0.036588434,-0.0021780513,-0.0074886074,-0.042745467,0.19279312,0.22015885,-0.091338,0.22582437,-0.26828536,-0.39166427,0.019415462,-0.5359595,-0.26612082,-0.3021665,0.0086420765,-0.9082825,-0.1664941,-0.14411978,-0.11332019,0.1661148,0.007254468,0.0010354309,-0.053281482,-0.11539419,0.0,-0.57436144,-0.034247614,-0.048852205,0.0035773255,0.018482381,-0.028938795,0.0,-0.0010603305,0.003227903,0.009769031,0.06509843,0.038366213,-0.013445556,0.0,-0.003221835,0.09403616,0.0,0.0,0.021111572,-0.1591866,0.0,-0.0039996584,-0.048886273,0.039441798,-0.054069124,-0.05349578,0.0072375983,0.0
-0.2361888,0.2714192,0.04845505,-0.018644968,0.018974407,-0.0077511985,-0.5081255,-0.010317249,-0.22302371,-0.2694882,0.5787263,-0.18403977,-0.29006764,0.6112189,0.12246959,-0.014957402,-0.022801198,-0.7073316,-0.15443397,-0.17646453,-0.20816182,-0.087354034,-0.114737146,0.0010354309,0.0947296,0.08800325,0.0,0.108554326,0.08159577,-0.045502737,0.00785409,0.021017842,-0.00785914,0.0,-0.0010603305,0.003227903,-0.26404428,-0.013013536,0.02802061,-0.019625613,0.0,0.028385874,0.06835705,0.0,0.0,-0.0011710313,-0.16724007,0.0,-0.01314275,0.1481562,0.05521978,-0.07663538,-0.0653401,-0.039918743,0.0
-0.22280073,-0.09489321,0.06822649,-0.055749755,-0.079387955,0.09875073,0.3123369,-0.13848926,0.03543844,-0.3395823,-0.26229241,-0.29035738,0.31669012,0.29809502,0.17176574,-0.27658185,-0.058583125,-0.25232944,-0.16627069,0.4197475,0.29107767,0.11518917,0.004706258,-0.00041913497,-0.07229899,-0.054864883,0.0,-0.72826016,-0.07442545,-0.060066093,0.0035773255,0.014487421,-0.010511715,0.0,-0.0010603305,0.0018170098,0.009089767,-0.015092021,-0.055317007,-0.013445556,0.0,0.028843636,-0.2942922,0.0,0.0,0.030607548,-0.15918441,0.0,-0.01314275,-0.029434474,0.05061265,-0.053337295,-0.04350383,0.034554925,0.0
-0.5864058,-0.16006225,-0.2910635,-0.019008895,-0.058710393,0.021408588,-0.36495852,-0.11631834,-0.099802375,-0.68466765,-0.8186962,-0.029342964,0.57897854,-0.41068283,-0.19985428,-0.23954561,0.013182378,0.52093697,-0.13091668,-0.045970622,-0.10550672,-0.04411408,-0.14649484,0.0010354309,-0.089642875,-0.09005727,0.0,0.05992198,-0.04787761,-0.04801009,-0.25295448,0.018267134,-0.02958015,0.0,-0.0010603305,0.0044119926,0.009769031,-0.012230818,0.038366213,-0.009861559,0.0,-0.056153122,0.09399573,0.0,0.0,-0.00020861696,-0.20178165,0.0,0.021648016,-0.058761477,-0.16340688,0.06474486,-0.0540559,0.065399386,0.0
-0.16860044,-0.468604,-0.1632996,-0.027736371,-0.024118152,0.14938262,0.4361344,0.13062145,0.23824747,-0.19972007,-0.051619947,0.35410845,-0.3925172,-0.47609812,-0.14137293,0.32882664,-0.03655055,0.06018334,-0.1238195,-0.07752403,-0.16663752,0.08452003,0.0051955353,0.0023726316,-0.09606074,-0.08665241,0.0,0.07479633,-0.042373937,0.23137234,0.00785409,0.010800023,-0.01776862,0.0,-0.0010603305,0.0018170098,0.008040944,-0.0021156901,0.015597354,-0.0032696181,0.0,-0.13229424,-0.33730885,0.0,0.0,0.029497039,0.81033427,0.0,-0.01314275,-0.0901838,-0.13307011,0.005819201,-0.06589723,0.040832732,0.0
0.02385876,-0.33343393,0.1378074,-0.0075451247,-0.010130101,0.020727504,-0.49983186,-0.09063764,-0.17537464,-0.053250406,0.4662959,-0.12883462,-0.35313624,0.68980366,0.14798647,0.016654955,-0.055103987,-0.67770594,0.18477444,-0.16961722,-0.12709393,-0.13468997,-0.047055576,-0.00041913497,-0.07229899,-0.105409734,0.0,-0.6183656,-0.04731447,-0.07199882,0.0035773255,0.017233199,-0.00785914,0.0,-0.0010603305,0.0015050084,0.008040944,-0.006162422,-0.061755363,-0.014304569,0.0,0.013089379,-0.15857445,0.0,0.0,-0.053627357,-0.12649761,0.0,-0.0039996584,-0.098371066,0.03303469,-0.096863374,-0.04357681,-0.057859138,0.0
-0.008259202,0.153934,0.056815214,-0.02700851,-0.0653291,-0.004662737,0.35498455,0.183579,-0.21282859,0.1253443,-0.27253142,-0.31349307,-0.2806424,-0.45639005,-0.22943638,0.021952374,-0.026993366,-0.21562484,-0.16603933,-0.11397711,0.22409236,0.17105764,0.0051955353,0.0010354309,-0.09750213,-0.054864883,0.0,-0.4369752,-0.026729431,-0.051600084,0.0035773255,0.008552644,-0.01776862,0.0,-0.0010603305,0.0044119926,0.008040944,-0.015092021,0.038366213,0.00085176714,0.0,-0.005429236,0.13272716,0.0,0.0,0.027877808,-0.18324094,0.0,-0.0039996584,-0.058863282,-0.10442093,-0.053337295,-0.027531575,-0.07658102,0.0
0.026541589,-0.26543957,-0.322218,-0.026318217,0.02222533,0.16360317,0.4282113,0.18539374,0.35152668,-0.14640725,0.6832142,0.6731305,-0.3461291,-0.40288678,-0.14786981,-0.3033251,-0.00931668,0.034617495,-0.1384086,-0.102763295,-0.116538905,0.11940211,0.0051955353,0.0023726316,0.16523817,0.10119332,0.0,0.117597505,-0.022717375,-0.045502737,0.00785409,0.022200545,0.23573276,0.0,-0.0010603305,0.0018170098,0.0054215197,-0.0021156901,-0.05529539,-0.0066109346,0.0,0.054634236,-0.3611026,0.0,0.0,0.03582927,0.071161464,0.0,-0.0039996584,0.16892634,0.010851424,-0.0056166383,-0.043571,0.05679248,0.0
-0.37345365,-0.19834694,-0.1384084,0.08424192,-0.1980707,-0.49856704,-0.3695928,-0.36407664,-0.102719,-0.31727186,-0.17743108,-0.3244501,0.08619747,-0.46713167,-0.11827263,0.13030685,-0.038568493,-0.23192048,0.38543165,-0.46236613,-0.06436312,-0.06889487,-0.19862458,0.0023726316,0.12243701,0.0830251,0.0,0.083673984,0.08177204,-0.006301402,0.00785409,0.019064631,-0.005431941,0.0,-0.0010603305,0.0018170098,0.006775582,-0.012230818,0.025027242,0.021172117,0.0,0.015285277,-0.33952695,0.0,0.0,-0.0023468505,0.7894579,0.0,-0.01314275,-0.10244613,-0.2601353,0.07116466,-0.08574928,-0.056179147,0.0
